timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,name,sigseq,sigsha,commandline,firstparam,secondparam,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,lastprotectionmask,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,timestamp_ns,cycletime,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,as version,av version,engine version,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,engineid,first resource path,first resource type,flags,id,resource count,scan source,threadtime,type,allocationtype,startqpc,connid,daddr,dport,mss,rcvwin,rcvwinscale,sackopt,saddr,seqnum,size,sndwinscale,sport,tsopt,wsopt,accessmask,washardened,devicename,devicenamelength,drivername,drivernamelength,actionstatus,allsigseqs,allsigshas,classification,determination,enginereportguid,etwdatareporttype,extradatajson,islatent,ispassivemode,processcommandline,processcreationtime,processpath,realpath,reporttype,resourcedata,resourceschema,rtpprocesscreationtime,rtpprocessid,scansource,scantype,sha1,sha256,threatname,vpath,imagepath,codeintegrityoption,desiredaccess,linksourcename,linktargetname,returncode,biggestoffsetwritten,creationtime,firstoffsetwritten,lastoffsetwritten,numberofwrites,smallestoffsetwritten,totalsizeofappends,totalsizeofwrites,detectionname,cloudresponse,records,vault,eventtype,fileid,fileusn,info,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,featureid,data,startstop,deltacpu,deltawall,attrid,attrseq,attrsubset,ismultiprocdetection,ismultiprocmatch,matchedthreatsnumber,process,reason,channel,eventid,processimagepath,taintreason,scanreason,guid,signatureid,scanresult,level,stopreason,triggersigseq
"2025-11-03 08:16:06.2398348Z","2025-11-03 08:16:06.2398348Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RWX",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766239834800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2398390Z","2025-11-03 08:16:06.2398390Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766239839000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2430636Z","2025-11-03 08:16:06.2430636Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 2840 MsSense.exe",2964,,," 2840 MsSense.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157766243063600,,18446603390471507968,18446603390471479296,140715937196672,160,113139466240,3524,113158127616,113158119424,140715937196672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2473663Z","2025-11-03 08:16:06.2473663Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RWX",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766247366300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2473721Z","2025-11-03 08:16:06.2473721Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766247372100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2518383Z","2025-11-03 08:16:06.2518383Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766251838300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2518442Z","2025-11-03 08:16:06.2518442Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766251844200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2629537Z","2025-11-03 08:16:06.2629537Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766262953700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2629604Z","2025-11-03 08:16:06.2629604Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766262960400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2671809Z","2025-11-03 08:16:06.2671809Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766267180900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2671871Z","2025-11-03 08:16:06.2671871Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766267187100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2715298Z","2025-11-03 08:16:06.2715298Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766271529800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2715351Z","2025-11-03 08:16:06.2715351Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766271535200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2813363Z","2025-11-03 08:16:06.2813363Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766281336300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2813442Z","2025-11-03 08:16:06.2813442Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766281344200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2856881Z","2025-11-03 08:16:06.2856881Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766285688100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2856970Z","2025-11-03 08:16:06.2856970Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766285697000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2904016Z","2025-11-03 08:16:06.2904016Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766290401600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.2904080Z","2025-11-03 08:16:06.2904080Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766290408000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3010318Z","2025-11-03 08:16:06.3010318Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766301031800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3010383Z","2025-11-03 08:16:06.3010383Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766301038300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3047925Z","2025-11-03 08:16:06.3047925Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766304792500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3047996Z","2025-11-03 08:16:06.3047996Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766304799600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3089231Z","2025-11-03 08:16:06.3089231Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766308923100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3089289Z","2025-11-03 08:16:06.3089289Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619278233600,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766308928900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3225502Z","2025-11-03 08:16:06.3225502Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"R-X",134055732271607885,5824,49,8,55,4222124650672877,"RW-",4096,134055732271607885,49,8,55,4222124650672877,1762157766322550200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3225564Z","2025-11-03 08:16:06.3225564Z","ETW-TI","Microsoft-Windows-Threat-Intelligence",7,"KERNEL_THREATINT_TASK_PROTECTVM "," 5824 MsMpEng.exe",4968,,," 5824 MsMpEng.exe",,,,,,,,,,,,,1619277447168,134055732271607885,5824,49,8,55,4222124650672877,134066313399194421,4968,"RW-",134055732271607885,5824,49,8,55,4222124650672877,"R-X",4096,134055732271607885,49,8,55,4222124650672877,1762157766322556400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3411628Z","2025-11-03 08:16:06.3411628Z","ETW","Microsoft-Antimalware-Engine",2,"Scan request  Stop "," 5824 MsMpEng.exe",4968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157766341162800,,,,,,,,,,,,,,,,,,,,,140715229315072,"C:\Windows\System32\NeacSafe64.inf","file","0x10000004",114,5,26,3750000,"Ôo˘ﬁ›$NüŒbÍ§é∂UResource",,16635865216301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.3416698Z","2025-11-03 08:16:06.3416698Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 2840 MsSense.exe",3524,,," 2840 MsSense.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157766341669800,704088,18446603390471507968,18446603390471479296,140715937196672,160,113139466240,3524,113158127616,113158119424,140715937196672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.4203520Z","2025-11-03 08:16:06.4203520Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 6240 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157766420352000,,18446603390471507968,18446603390471479296,140716128325904,0,639120457728,6704,639122276352,639122227200,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:06.4362589Z","2025-11-03 08:16:06.4362589Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 5252 svchost.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157766436258900,,18446603390471573504,18446603390471544832,140716128325904,0,1011278348288,6068,1011278151680,1011278118912,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:09.0144639Z","2025-11-03 08:16:09.0144639Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 7632 RuntimeBroker.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157769014463900,,18446603390471835648,18446603390471806976,140716128325904,0,976988893184,4536,976990240768,976990191616,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:09.6079336Z","2025-11-03 08:16:09.6079336Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start ","    4 System",36,,," 3012 kdu.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157769607933600,,18446603390472065024,18446603390472036352,140716128325904,0,780546445312,7964,780554731520,780554727424,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:09.6085142Z","2025-11-03 08:16:09.6085142Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4420 explorer.exe",2272,,," 4420 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157769608514200,3327360,18446603390461087744,18446603390461059072,140716118594416,0,10903552,2272,153354240,153296896,140716118594416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:09.6086956Z","2025-11-03 08:16:09.6086956Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStop Stop "," 4420 explorer.exe",3632,,," 4420 explorer.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157769608695600,15264402,18446603390477144064,18446603390477115392,140716118594416,0,10895360,3632,152829952,152772608,140716118594416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-11-03 08:16:09.6088255Z","2025-11-03 08:16:09.6088255Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStart Start "," 3012 kdu.exe",7964,,," 3012 kdu.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762157769608825500,,18446603390461087744,18446603390461059072,140716128325904,0,780546453504,1280,780555780096,780555776000,140716128325904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
