timestamp_sys,timestamp_etw,src_type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,cycletime,defaultbase,imagebase,imagechecksum,imagesize,timedatestamp,commitcharge,commitpeak,cpucyclecount,createtime,exitcode,exittime,handlecount,hardfaultcount,processsequencenumber,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes,flags,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid
"2025-10-26 18:58:26.3171967Z","2025-10-26 18:58:26.3171967Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726613180416,140726613180416,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3180256Z","2025-10-26 18:58:26.3180256Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726628188160,140726628188160,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3213172Z","2025-10-26 18:58:26.3213172Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,140726231695360,140726231695360,1162516,1146880,2190381932,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3227799Z","2025-10-26 18:58:26.3227799Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,140726231367680,140726231367680,342070,307200,3129326832,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3241618Z","2025-10-26 18:58:26.3241618Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,140726447898624,140726447898624,333822,290816,994200046,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3249738Z","2025-10-26 18:58:26.3249738Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,140726456811520,140726456811520,121295,106496,2998121198,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:26.3263132Z","2025-10-26 18:58:26.3263132Z","ETW","Microsoft-Windows-Kernel-Process",5,"ImageLoadInfo "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,140726240673792,140726240673792,396500,380928,1605668267,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:31.1414380Z","2025-10-26 18:58:31.1414380Z","ETW","Microsoft-Windows-Kernel-Process",3,"ThreadStartStart "," 9520 attack.exe",9708,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479325495296,18446742479325470720,1158466502656,0,32495616000,11424,32502710272,32502706176,1158466502656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:31.1908594Z","2025-10-26 18:58:31.1908594Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3636 Notepad.exe",7572,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322161152,18446742479322136576,140726660193216,0,32495607808,7572,32501661696,32501649408,140726660193216,39678080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:31.1909286Z","2025-10-26 18:58:31.1909286Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3636 Notepad.exe",11140,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322132480,18446742479322107904,140726660193216,0,32495599616,11140,32500613120,32500600832,140726660193216,45179720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:31.1910312Z","2025-10-26 18:58:31.1910312Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3636 Notepad.exe",11548,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479322103808,18446742479322079232,140726660193216,0,32495591424,11548,32499564544,32499548160,140726660193216,45495120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:31.1911523Z","2025-10-26 18:58:31.1911523Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3636 Notepad.exe",8464,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479321817088,18446742479321792512,140697325385488,0,32495583232,8464,32498515968,32498491392,140697325385488,174114480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1175411Z","2025-10-26 18:58:32.1175411Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",1328,,," 9520 attack.exe",,,,,,,,,,,,18446742479321759744,18446742479321735168,140726630206128,0,117727150080,1328,117735161856,117735153664,140726630206128,438520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1175952Z","2025-10-26 18:58:32.1175952Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",11960,,," 9520 attack.exe",,,,,,,,,,,,18446742479321501696,18446742479321477120,140726660193216,0,117727141888,11960,117734113280,117734105088,140726660193216,1219420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1176507Z","2025-10-26 18:58:32.1176507Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",8964,,," 9520 attack.exe",,,,,,,,,,,,18446742479321473024,18446742479321448448,140726660193216,0,117727133696,8964,117733064704,117733056512,140726660193216,1648820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1176935Z","2025-10-26 18:58:32.1176935Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",9956,,," 9520 attack.exe",,,,,,,,,,,,18446742479317508096,18446742479317483520,140726660193216,0,117727125504,9956,117732016128,117732007936,140726660193216,7725400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1177328Z","2025-10-26 18:58:32.1177328Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",10352,,," 9520 attack.exe",,,,,,,,,,,,18446742479316041728,18446742479316017152,140726660193216,0,117727117312,10352,117730967552,117730959360,140726660193216,7796080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1177612Z","2025-10-26 18:58:32.1177612Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",10300,,," 9520 attack.exe",,,,,,,,,,,,18446742479316992000,18446742479316967424,140726660193216,0,117727109120,10300,117729918976,117729910784,140726660193216,7227220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1179525Z","2025-10-26 18:58:32.1179525Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 9520 attack.exe",9708,,," 9520 attack.exe",,,,,,,,,,,,18446742479315009536,18446742479314984960,140699246281328,0,117727100928,9708,117728870400,117728841728,140699246281328,154794900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1181127Z","2025-10-26 18:58:32.1181127Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Users\Public\Downloads\attack.exe",,,,,,,,,,,,,,,,,,,140699246264320,140699246264320,0,53248,1758366030,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1181344Z","2025-10-26 18:58:32.1181344Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\msvcp140.dll",,,,,,,,,,,,,,,,,,,140725182922752,140725182922752,570439,561152,1564323704,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1181414Z","2025-10-26 18:58:32.1181414Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\vcruntime140.dll",,,,,,,,,,,,,,,,,,,140725611003904,140725611003904,146072,122880,254123393,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1181471Z","2025-10-26 18:58:32.1181471Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\vcruntime140_1.dll",,,,,,,,,,,,,,,,,,,140725701443584,140725701443584,57827,49152,240324076,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1181972Z","2025-10-26 18:58:32.1181972Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,140726231367680,140726231367680,342070,307200,3129326832,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1182146Z","2025-10-26 18:58:32.1182146Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,140726231695360,140726231695360,1162516,1146880,2190381932,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1182295Z","2025-10-26 18:58:32.1182295Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,140726240673792,140726240673792,396500,380928,1605668267,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1182672Z","2025-10-26 18:58:32.1182672Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\AppxAllUserStore.dll",,,,,,,,,,,,,,,,,,,140726282878976,140726282878976,453941,438272,48412803,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1182745Z","2025-10-26 18:58:32.1182745Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ApiSetHost.AppExecutionAlias.dll",,,,,,,,,,,,,,,,,,,140726330982400,140726330982400,238465,176128,417936622,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1182966Z","2025-10-26 18:58:32.1182966Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryPS.dll",,,,,,,,,,,,,,,,,,,140726446718976,140726446718976,829180,802816,4281556410,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1183197Z","2025-10-26 18:58:32.1183197Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryClient.dll",,,,,,,,,,,,,,,,,,,140726447898624,140726447898624,333822,290816,994200046,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1183301Z","2025-10-26 18:58:32.1183301Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\Windows.StateRepositoryCore.dll",,,,,,,,,,,,,,,,,,,140726456811520,140726456811520,121295,106496,2998121198,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1183408Z","2025-10-26 18:58:32.1183408Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\windows.storage.dll",,,,,,,,,,,,,,,,,,,140726573858816,140726573858816,8887203,8769536,798214261,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1183735Z","2025-10-26 18:58:32.1183735Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\kernel.appcore.dll",,,,,,,,,,,,,,,,,,,140726591946752,140726591946752,177968,110592,3162933716,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1183904Z","2025-10-26 18:58:32.1183904Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ntmarta.dll",,,,,,,,,,,,,,,,,,,140726593126400,140726593126400,286201,221184,2803059627,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184041Z","2025-10-26 18:58:32.1184041Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\profapi.dll",,,,,,,,,,,,,,,,,,,140726610100224,140726610100224,182967,167936,2107422311,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184181Z","2025-10-26 18:58:32.1184181Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ucrtbase.dll",,,,,,,,,,,,,,,,,,,140726611017728,140726611017728,1399211,1355776,1508749768,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184439Z","2025-10-26 18:58:32.1184439Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\bcryptprimitives.dll",,,,,,,,,,,,,,,,,,,140726613180416,140726613180416,655169,622592,3977788271,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184575Z","2025-10-26 18:58:32.1184575Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\KernelBase.dll",,,,,,,,,,,,,,,,,,,140726613835776,140726613835776,4201576,4136960,1981517683,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184734Z","2025-10-26 18:58:32.1184734Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\msvcp_win.dll",,,,,,,,,,,,,,,,,,,140726621634560,140726621634560,649125,667648,1093144332,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1184837Z","2025-10-26 18:58:32.1184837Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\advapi32.dll",,,,,,,,,,,,,,,,,,,140726623862784,140726623862784,806569,737280,3871129049,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185054Z","2025-10-26 18:58:32.1185054Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\clbcatq.dll",,,,,,,,,,,,,,,,,,,140726628188160,140726628188160,773618,724992,4119808238,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185191Z","2025-10-26 18:58:32.1185191Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\combase.dll",,,,,,,,,,,,,,,,,,,140726628974592,140726628974592,3695857,3649536,2074935505,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185323Z","2025-10-26 18:58:32.1185323Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\shlwapi.dll",,,,,,,,,,,,,,,,,,,140726633693184,140726633693184,465416,401408,960017527,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185451Z","2025-10-26 18:58:32.1185451Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\oleaut32.dll",,,,,,,,,,,,,,,,,,,140726634151936,140726634151936,902937,880640,3898092977,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185661Z","2025-10-26 18:58:32.1185661Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\kernel32.dll",,,,,,,,,,,,,,,,,,,140726643261440,140726643261440,844151,823296,1746094868,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185767Z","2025-10-26 18:58:32.1185767Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\sechost.dll",,,,,,,,,,,,,,,,,,,140726644113408,140726644113408,731199,679936,117823328,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185862Z","2025-10-26 18:58:32.1185862Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\rpcrt4.dll",,,,,,,,,,,,,,,,,,,140726645227520,140726645227520,1185784,1146880,3598429018,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1185989Z","2025-10-26 18:58:32.1185989Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\msvcrt.dll",,,,,,,,,,,,,,,,,,,140726653878272,140726653878272,758106,692224,3198461912,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1186195Z","2025-10-26 18:58:32.1186195Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\SHCore.dll",,,,,,,,,,,,,,,,,,,140726657286144,140726657286144,1021917,991232,2963687667,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1186348Z","2025-10-26 18:58:32.1186348Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"C:\Windows\System32\ntdll.dll",,,,,,,,,,,,,,,,,,,140726659710976,140726659710976,2538757,2523136,592187216,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:32.1186469Z","2025-10-26 18:58:32.1186469Z","ETW","Microsoft-Windows-Kernel-Process",2,"ProcessStopStop "," 9520 attack.exe",9708,,," 9520 attack.exe",,,"attack.exe",,,,,,,,,,,,,,,,,,,,,,,,1744896,1744896,183888080,134059786994519570,0,134059787121180348,101,8,1741,1,3,2,43,0,,,,,,,,,,,
"2025-10-26 18:58:34.1100393Z","2025-10-26 18:58:34.1100393Z","ETW","Microsoft-Windows-Kernel-Process",4,"ThreadStopStop "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,,,,,,,,,,18446742479325495296,18446742479325470720,1158466502656,0,32495616000,11424,32502710272,32502693888,1158466502656,18768200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1105244Z","2025-10-26 18:58:34.1105244Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsNotepad_11.2507.26.0_x64__8wekyb3d8bbwe\Notepad\Notepad.exe",,,,,,,,,,,,,,,,,,,140697324158976,140697324158976,2797727,2748416,1754496986,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1105334Z","2025-10-26 18:58:34.1105334Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.Internal.FrameworkUdk.dll",,,,,,,,,,,,,,,,,,,140725531967488,140725531967488,947909,921600,1680796359,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1105597Z","2025-10-26 18:58:34.1105597Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\CoreMessagingXP.dll",,,,,,,,,,,,,,,,,,,140725537013760,140725537013760,1086952,1036288,1466093194,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1105743Z","2025-10-26 18:58:34.1105743Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.WindowsAppRuntime.1.7_7000.652.1806.0_x64__8wekyb3d8bbwe\Microsoft.UI.Windowing.Core.dll",,,,,,,,,,,,,,,,,,,140725614477312,140725614477312,548416,532480,2757406773,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1105935Z","2025-10-26 18:58:34.1105935Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\container.dll",,,,,,,,,,,,,,,,,,,140726231367680,140726231367680,342070,307200,3129326832,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106040Z","2025-10-26 18:58:34.1106040Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\daxexec.dll",,,,,,,,,,,,,,,,,,,140726231695360,140726231695360,1162516,1146880,2190381932,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106123Z","2025-10-26 18:58:34.1106123Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\winspool.drv",,,,,,,,,,,,,,,,,,,140726236479488,140726236479488,749400,724992,1014812906,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106199Z","2025-10-26 18:58:34.1106199Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\capauthz.dll",,,,,,,,,,,,,,,,,,,140726240673792,140726240673792,396500,380928,1605668267,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106406Z","2025-10-26 18:58:34.1106406Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\Microsoft.Internal.FrameworkUdk.System.dll",,,,,,,,,,,,,,,,,,,140726261317632,140726261317632,759542,741376,2469381841,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106453Z","2025-10-26 18:58:34.1106453Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\msvcp140.dll",,,,,,,,,,,,,,,,,,,140726312566784,140726312566784,603644,577536,2926311296,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106492Z","2025-10-26 18:58:34.1106492Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00.UWPDesktop_14.0.33728.0_x64__8wekyb3d8bbwe\vcruntime140.dll",,,,,,,,,,,,,,,,,,,140726329344000,140726329344000,171050,122880,4092127091,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106580Z","2025-10-26 18:58:34.1106580Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\iertutil.dll",,,,,,,,,,,,,,,,,,,140726370893824,140726370893824,2958748,2904064,147340823,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106655Z","2025-10-26 18:58:34.1106655Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\urlmon.dll",,,,,,,,,,,,,,,,,,,140726373842944,140726373842944,1927318,1966080,1621290776,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106725Z","2025-10-26 18:58:34.1106725Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\srvcli.dll",,,,,,,,,,,,,,,,,,,140726386294784,140726386294784,181029,167936,239922031,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106797Z","2025-10-26 18:58:34.1106797Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\System32\icu.dll",,,,,,,,,,,,,,,,,,,140726389178368,140726389178368,2809356,2744320,3016574355,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-10-26 18:58:34.1106832Z","2025-10-26 18:58:34.1106832Z","ETW","Microsoft-Windows-Kernel-Process",6,"ImageUnloadInfo "," 3636 Notepad.exe",11424,,," 3636 Notepad.exe",,,"C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.26100.6899_none_3e0efeeae32e88c1\comctl32.dll",,,,,,,,,,,,,,,,,,,140726413295616,140726413295616,2738802,2699264,576278460,,,,,,,,,,,,,,,,,,,,,,,,,
