timestamp,type,provider_name,event_id,task_info,process_id,thread_id,ppid,pid,targetpid,targettid,message,filepath,cachename,result,vname,sigseq,sigsha,commandline,firstparam,secondparam,stackbase,stacklimit,startaddr,subprocesstag,tebbase,threadid,userstackbase,userstacklimit,win32startaddr,createattributes,createoptions,fileobject,irp,issuingthreadid,shareaccess,filekey,desiredaccess,returncode,data,startstop,threadtime,deltacpu,deltawall,id,process,reason,classification,eventtype,fileid,fileusn,info,scansource,creationtime,engineid,flags,flags2high,flags2low,oldflags,oldflags2high,oldflags2low,source,integritylevel,processcontextid,accessmask,washardened,featureid,cycletime,createtime,imagechecksum,mandatorylabel,packagefullname,packagerelativeappid,parentprocessid,parentprocesssequencenumber,processsequencenumber,processtokenelevationtype,processtokeniselevated,securitymitigations,sessionid,timedatestamp,defaultbase,imagebase,imagesize,allocationtype,baseaddress,callingprocesscreatetime,callingprocessid,callingprocessprotection,callingprocesssectionsignaturelevel,callingprocesssignaturelevel,callingprocessstartkey,callingthreadcreatetime,callingthreadid,originalprocesscreatetime,originalprocessid,originalprocessprotection,originalprocesssectionsignaturelevel,originalprocesssignaturelevel,originalprocessstartkey,protectionmask,regionsize,targetprocesscreatetime,targetprocessprotection,targetprocesssectionsignaturelevel,targetprocesssignaturelevel,targetprocessstartkey,bytescopied,operationstatus,vavadallocationbase,vavadallocationprotect,vavadcommitsize,vavadmmfname,vavadqueryresult,vavadregionsize,vavadregiontype,targetthreadcreatetime,targetthreadid,fullregionsize,lastprotectionmask,targetaddress,channel,eventid,commitcharge,commitpeak,cpucyclecount,exitcode,exittime,handlecount,hardfaultcount,readoperationcount,readtransferkilobytes,tokenelevationtype,writeoperationcount,writetransferkilobytes
"2025-09-19 07:41:37.8130032Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,,"13288 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8130160Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,,"13288 MpDefenderCoreService.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8131214Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,3221225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8131332Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8142098Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","12192 MsMpEng.exe",11120,,," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8150655Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 1072 svchost.exe",5864,,,"12192 MsMpEng.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8192779Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8212931Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",7000,,,,,,"C:\Windows\System32\WerFault.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,660777,2096473352,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8235330Z","ETW","Microsoft-Antimalware-Engine",60,"Behavior Monitoring BmEtw","12192 MsMpEng.exe",10784,," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ThreatIntel",15,,,,,,,,,,,,
"2025-09-19 07:41:37.8249837Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,,"14416 smartscreen.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.7895065Z","Custom","Attack-Provider",1337,"[<] Before creating remote thread"," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.7898629Z","Custom","Attack-Provider",1337,"[>]  After creating remote thread"," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8283919Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info "," 8056 procexp64.exe",6816,,," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,33554432,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8286768Z","ETW","Microsoft-Antimalware-Engine",53,"Behavior Monitoring BmOpenProcess","12192 MsMpEng.exe",3332,," 8056 procexp64.exe"," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8366852Z","ETW","Microsoft-Antimalware-Engine",104,"Behavior Monitoring BmInternal","12192 MsMpEng.exe",11120,," 3620 attack.exe",,,,,,,,,,,"C:\Users\Public\Downloads\attack.exe","'C:\Users\Public\Downloads\attack.exe' ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8407407Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","12192 MsMpEng.exe",11120,,," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8436274Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",16008,,,,,,"C:\Windows\System32\Windows.System.Launcher.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,669250,2095434040,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8458377Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",16008,,,,,,"C:\Windows\System32\ieframe.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,661545,2096666824,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8494858Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\secur32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,53291,2244252424,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8597767Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\sspicli.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,628882,2122185920,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8603136Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\mlang.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,662782,2095831856,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8605246Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\wininet.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,661356,2095726968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8606834Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\profapi.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,305212,2096478184,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8679998Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\edputil.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,299119,2264746144,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8761285Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",3656,,,,,,"C:\Windows\System32\twinui.appcore.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,666638,2095459288,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8828254Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\policymanager.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,660082,2095719792,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8837990Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8891186Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8940760Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8961607Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.8974548Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",5,"Info ","12192 MsMpEng.exe",11276,,," 3620 attack.exe",,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9071203Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9072560Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",13824,,,"12192 MsMpEng.exe",13824,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9073059Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",7000,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalculatorApp.exe",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,264125,1932822208,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9151196Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9213424Z","ETW","Microsoft-Windows-Kernel-Audit-API-Calls",6,"Info ","12192 MsMpEng.exe",7000,,,"12192 MsMpEng.exe",7000,,,,,,,,,,,,,,,,,,,,,,,,,,,2097151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9310534Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\ntdll.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,663364,2096447312,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9398389Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11276,,,,,,"C:\Windows\System32\kernel32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,661904,2096488960,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9439273Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\KernelBase.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,628742,2122185256,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9453934Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\CalculatorApp.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,264124,1932822016,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9455602Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\combase.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,659071,2096456368,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9456868Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\ucrtbase.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,666657,2096462144,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9458119Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\rpcrt4.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,664511,2096479024,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9460744Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Program Files\WindowsApps\Microsoft.NET.Native.Framework.2.2_2.2.29512.0_x64__8wekyb3d8bbwe\SharedLibrary.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,31190,900120792,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9462238Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\WinTypes.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,659066,2096469504,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9463340Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\ole32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,659073,2095670312,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9464398Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\msvcp_win.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,666652,2096461808,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9465720Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\gdi32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,661073,2096531472,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9466873Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\win32u.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,667298,2096532496,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9468536Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.2.2_2.2.28604.0_x64__8wekyb3d8bbwe\mrt100_app.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,29338,900114024,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9470111Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\gdi32full.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,661079,2096488448,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9477236Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\user32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,666912,2096532656,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9479261Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Program Files\WindowsApps\Microsoft.WindowsCalculator_11.2502.2.0_x64__8wekyb3d8bbwe\clrcompression.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,27982,2274136968,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9481160Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\advapi32.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,628041,2122180400,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9483608Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\vcruntime140_app.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,114784,899982720,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9486441Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\msvcrt.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,662944,2096476160,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2025-09-19 07:41:37.9488158Z","ETW","Microsoft-Antimalware-Engine",36,"Cache MOACLookup","12192 MsMpEng.exe",11120,,,,,,"C:\Windows\System32\sechost.dll",,"0x8001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,56,629619,2122193528,"",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
